제목,내용,paragraph,question,answer,id,answer_start_pos,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
,,"혁신주도가의 전략은 알리기입니다. 실생활에서 결정 후 행동으로 옮기기 전에 알리거나, 최소한 작업 중에라도 알려주어야 합니다. 알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다. 혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",시작함을 어떻게 알려야 하나요?,"알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다.",0-1-1,71.0,,,,,,,,,,,,,,,,,,,
,,"혁신주도가의 전략은 알리기입니다. 실생활에서 결정 후 행동으로 옮기기 전에 알리거나, 최소한 작업 중에라도 알려주어야 합니다. 알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다. 혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",어떻게 알려야 반발이 없나요?,"알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다.",0-1-2,71.0,,,,,,,,,,,,,,,,,,,
,,"혁신주도가의 전략은 알리기입니다. 실생활에서 결정 후 행동으로 옮기기 전에 알리거나, 최소한 작업 중에라도 알려주어야 합니다. 알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다. 혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",알림은 어떻게 해야하나요?,"알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다.",0-1-3,71.0,,,,,,,,,,,,,,,,,,,
,,"혁신주도가의 전략은 알리기입니다. 실생활에서 결정 후 행동으로 옮기기 전에 알리거나, 최소한 작업 중에라도 알려주어야 합니다. 알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다. 혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",왜 알려야 하나요?,"혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",0-1-4,0.0,,,,,,,,,,,,,,,,,,,
,,"혁신주도가의 전략은 알리기입니다. 실생활에서 결정 후 행동으로 옮기기 전에 알리거나, 최소한 작업 중에라도 알려주어야 합니다. 알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다. 혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",왜 혁신주도가의 전략이 알림인가요?,"혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",0-1-5,0.0,,,,,,,,,,,,,,,,,,,
,,"혁신주도가의 전략은 알리기입니다. 실생활에서 결정 후 행동으로 옮기기 전에 알리거나, 최소한 작업 중에라도 알려주어야 합니다. 알림을 줄 때에는 구체적이고 디테일하게 알려주는 것이 좋습니다. 무작정 '나 이거 할꺼야'하는 통보나 일방적인 방식이 아니라 '내가 이런걸 하려고 하는데 어떻게 생각해?'라는 약간은 열려있는 느낌으로 알림을 준다면, 상대방의 저항이나 반발을 겪지 않고 시작하게 될 확률이 높을 것입니다. 혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",알림이 전략인 이유가 뭔가요?,"혁신주도가는 자신의 행동 계획을 실행하는 데 누구의 조언이나 협력이 필요하지 않습니다. 그러나 혁신주도가의 행동에 영향을 받을 사람들에게 알리는 것은 혁신주도가 행동에 대한 저항을 줄일 뿐 아니라 평화롭게 달성하는 데 필요한 협조를 얻게 될 수도 있습니다. 알림으로써 수동적이거나 공격적으로 대응할 필요가 없어지게 되어 다른 사람들을 안심시킵니다. 행동 전에 알리는 것을 배움으로써 다른 사람들로 하여금 준비할 수 있도록 하면, 혁신주도가는 다른 사람들로부터 새로운 도움이나 수용의 느낌을 받을 것입니다.",0-1-6,0.0,,,,,,,,,,,,,,,,,,,
,,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다. 알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠? 다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",혁신주도가 아이가 알리지 않는 이유는 뭔가요?,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다.",0-1-7,0.0,,,,,,,,,,,,,,,,,,,
,,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다. 알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠? 다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",혁신신주도가 아이가 제멋대로인 이유는 무엇인가요?,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다.",0-1-8,0.0,,,,,,,,,,,,,,,,,,,
,,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다. 알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠? 다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",혁신주도가 아이는 어떻게 키워야 하나요?,"알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠?",0-1-9,127.0,,,,,,,,,,,,,,,,,,,
,,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다. 알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠? 다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",혁신주도가 아이에게 알림을 어떻게 가르쳐야 하나요?,"알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠?",0-1-10,127.0,,,,,,,,,,,,,,,,,,,
,,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다. 알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠? 다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",혁신주도가는 알림을 어떻게 배우나요?,"알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠?",0-1-11,127.0,,,,,,,,,,,,,,,,,,,
,,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다. 알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠? 다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",알림을 하면 어떤게 좋은가요?,"다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",0-1-12,0.0,,,,,,,,,,,,,,,,,,,
,,"어릴 때에는 알림이 예의 바르고 허락을 청하는 모습으로 나타납니다. 그들은 어릴 때부터 허락을 구하거나 알리지 않기 쉬운데, 그것은 성가시기 때문입니다. 비밀리에 행동함으로 거부 또는 통제를 피할 수 있으리라 믿기 때문입니다. 알림을 줄 때 구체적이고 객관적인 정보를 제공하면서 알림을 하는게 중요하다는 걸 연습시키면 좋습니다. '나 이거 할꺼야' 하는 통보는 알림임에도 불구하고 저항을 받거나 반발을 만들기 쉽지만, 구체적이고 객관적인 준비된 계획을 공유한다면 상대방의 입장에서도 훨씬 더 납득하기가 쉽겠죠? 다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",전략을 꼭 지켜야 하나요?,"다른 타입의 전략이 디자인을 따르는 것과는 달리, 혁신주도가의 전략은 저항을 없애거나 완화하기 위해 인위적으로 강요되는 것입니다. 그러므로 결정권을 지키는 것이 이들의 삶에 더욱 중요합니다. 혁신주도가에게 알리기는 자연스럽거나 즐거운 일이 아니지만 그렇게 하면 삶이 무척 쉬워집니다. 혁신주도가의 간단한 전략인 알리기는 효과적으로 평화로운 소통의 길을 열어줍니다.",0-1-13,0.0,,,,,,,,,,,,,,,,,,,
에너자이저의 전략,"에너자이저의 전략은 질문입니다.  '예 또는 아니오' 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 답변이고, '음음'(부정)은 싫다는 경고음입니다. 에너자이저가 어떤 일을 일단 시작하면 쉽게 방향을 바꿀 수 없다는 것을 다른 사람들이 이해하면 좋습니다. 혁신주도가에게 에너자이저는 느리고, 궁리가 많다고 느껴지며, 가이드에게는 에너자이저가 말을 안듣는다고 느낄 수 있습니다.","에너자이저의 전략은 질문입니다. '예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다. 에너자이저가 어떤 일을 일단 시작하면 쉽게 방향을 바꿀 수 없다는 것을 다른 사람들이 이해하면 좋습니다. 혁신주도가에게 에너자이저는 느리고, 궁리가 많다고 느껴지며, 가이드에게는 에너자이저가 말을 안듣는다고 느낄 수 있습니다.",에너자이저의 전략은 뭔가요?,에너자이저의 전략은 질문입니다. '예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다.,0-2-0,0.0,,,,,,,,,,,,,,,,,,,
,,"에너자이저의 전략은 질문입니다. '예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다. 에너자이저가 어떤 일을 일단 시작하면 쉽게 방향을 바꿀 수 없다는 것을 다른 사람들이 이해하면 좋습니다. 혁신주도가에게 에너자이저는 느리고, 궁리가 많다고 느껴지며, 가이드에게는 에너자이저가 말을 안듣는다고 느낄 수 있습니다.",스피드 에너자이저의 전략은 뭔가요?,에너자이저의 전략은 질문입니다. '예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다.,0-2-1,0.0,,,,,,,,,,,,,,,,,,,
,,"에너자이저의 전략은 질문입니다. '예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다. 에너자이저가 어떤 일을 일단 시작하면 쉽게 방향을 바꿀 수 없다는 것을 다른 사람들이 이해하면 좋습니다. 혁신주도가에게 에너자이저는 느리고, 궁리가 많다고 느껴지며, 가이드에게는 에너자이저가 말을 안듣는다고 느낄 수 있습니다.",질문을 어떻게 하나요?,"예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다.",0-2-2,19.0,,,,,,,,,,,,,,,,,,,
,,"에너자이저의 전략은 질문입니다. '예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다. 에너자이저가 어떤 일을 일단 시작하면 쉽게 방향을 바꿀 수 없다는 것을 다른 사람들이 이해하면 좋습니다. 혁신주도가에게 에너자이저는 느리고, 궁리가 많다고 느껴지며, 가이드에게는 에너자이저가 말을 안듣는다고 느낄 수 있습니다.",어떤 질문을 해야 되나요?,"예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다.",0-2-3,19.0,,,,,,,,,,,,,,,,,,,
,,"에너자이저의 전략은 질문입니다. '예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다. 에너자이저가 어떤 일을 일단 시작하면 쉽게 방향을 바꿀 수 없다는 것을 다른 사람들이 이해하면 좋습니다. 혁신주도가에게 에너자이저는 느리고, 궁리가 많다고 느껴지며, 가이드에게는 에너자이저가 말을 안듣는다고 느낄 수 있습니다.",질문은 어떤 식으로 해야하나요?,"예 또는 아니오'로 대답할 수 있는 질문을 통해 활력센터가 반응하도록 하여 선택하는 연습해봐야 합니다. 나에게 적절한 선택이 무엇인지 머리로 생각하고 고민하기 보다는 몸이 이끌리는 '반응'을 선택하는 것이 좋습니다. 질문을 했을 때 '아하!'(긍정) 소리는 긍정적인 반응이고, '음음'(부정) 혹은 무반응은 싫다는 경고입니다.",0-2-4,19.0,,,,,,,,,,,,,,,,,,,
